transaction_id,order_date,year,month,quarter,store_id,store_format,region,sales_channel,employee_id,customer_id,customer_segment,category,subcategory,product_id,supplier,base_price_php,unit_cost_php,discount_pct,selling_price_php,quantity_sold,gross_revenue_php,cogs_php,gross_profit_php,gross_margin_pct,shipping_cost_php,delivery_days,promo_type,payment_method,return_flag,return_reason,stock_level,reorder_point,stockout_flag,customer_rating,nps_score,loyalty_points_earned,marketing_spend_php
TXN-100538,2024-08-03,2024,8,Q3,STR-104,Kiosk,NCR,Mobile App,EMP-1078,CUST-12308,New,Automotive,Accessories,PRD-1161,Supplier_A,2986.83,2143.53,25,2240.12,1,2240.12,2143.53,96.59,4.31,132.44,2,Percent Discount,Bank Transfer,0,None,459,77,0,3.7,10.0,22,107.59
TXN-100539,2024-05-30,2024,5,Q2,STR-110,Superstore,Cagayan de Oro,Mobile App,EMP-1087,CUST-10360,Churned,Electronics,Cameras,PRD-1156,Supplier_B,9051.66,5017.17,50,4525.83,3,13577.49,15051.51,-1474.02,-10.86,296.1,10,Buy1Get1,Cash,0,None,101,56,0,3.2,0.0,135,214.8
TXN-100540,2023-09-13,2023,9,Q3,STR-105,Kiosk,Laguna,Third-Party Platform,EMP-1043,CUST-12317,New,Beauty & Health,Skincare,PRD-1145,Supplier_J,2113.51,1089.3,0,2113.51,1,2113.51,1089.3,1024.21,48.46,128.96,2,None,Debit Card,1,Changed Mind,363,25,0,2.9,,21,134.89
TXN-100541,2022-02-20,2022,2,Q1,STR-103,Superstore,Iloilo,In-Store,EMP-1057,CUST-10303,Churned,Automotive,Tools,PRD-1174,Supplier_L,1387.3,746.73,0,1387.3,5,6936.5,3733.65,3202.85,46.17,0.0,0,None,Credit Card,1,Changed Mind,71,77,1,2.4,0.0,69,59.35
TXN-100542,2022-11-19,2022,11,Q4,STR-119,Express,Cagayan de Oro,Website,EMP-1041,CUST-19284,Regular,Toys & Games,Outdoor Toys,PRD-1185,Supplier_B,3040.39,2260.04,0,3040.39,6,9121.17,6780.12,2341.05,25.67,273.14,7,Loyalty Points,Maya,1,Late Delivery,6,62,1,3.6,0.0,91,376.12
TXN-100543,2024-05-11,2024,5,Q2,STR-109,Kiosk,Davao,In-Store,EMP-1080,CUST-17604,Churned,Electronics,Accessories,PRD-1108,Supplier_N,1686.27,1101.18,25,1264.7,6,7588.2,6607.08,981.12,12.93,0.0,0,Percent Discount,Bank Transfer,0,None,16,39,1,3.1,,75,653.16
TXN-100544,2024-12-17,2024,12,Q4,STR-117,Kiosk,Iloilo,In-Store,EMP-1098,CUST-10454,Churned,Home & Living,Decor,PRD-1073,Supplier_K,852.04,555.16,50,426.02,3,1278.06,1665.48,-387.42,-30.31,0.0,0,Buy1Get1,Maya,0,None,79,64,0,2.8,10.0,12,57.45
TXN-100545,2023-03-25,2023,3,Q1,STR-108,Kiosk,Cebu,Mobile App,EMP-1099,CUST-17892,At-Risk,Apparel,Footwear,PRD-1171,Supplier_F,806.82,369.29,0,806.82,1,806.82,369.29,437.53,54.23,222.96,5,Loyalty Points,Debit Card,0,None,61,55,0,4.1,7.0,8,218.86
TXN-100546,2023-05-11,2023,5,Q2,STR-106,Kiosk,Cagayan de Oro,In-Store,EMP-1068,CUST-17598,Churned,Beauty & Health,Skincare,PRD-1125,Supplier_L,4326.58,2177.77,0,4326.58,4,17306.32,8711.08,8595.24,49.67,0.0,0,Bundle Deal,Debit Card,1,Late Delivery,154,57,0,1.8,10.0,173,40.98
TXN-100547,2022-09-13,2022,9,Q3,STR-116,Express,Pampanga,Website,EMP-1001,CUST-19821,VIP,Toys & Games,Board Games,PRD-1130,Supplier_E,2557.42,1805.3,10,2301.68,4,9206.72,7221.2,1985.52,21.57,97.57,5,Percent Discount,Credit Card,0,None,137,77,0,4.2,10.0,184,326.66
TXN-100548,2023-04-27,2023,4,Q2,STR-109,Superstore,Batangas,Third-Party Platform,EMP-1081,CUST-15076,Regular,Home & Living,Furniture,PRD-1164,Supplier_E,545.14,262.53,50,272.57,7,1907.99,1837.71,70.28,3.68,92.46,3,Buy1Get1,Debit Card,0,None,80,45,0,4.8,7.0,19,901.28
TXN-100549,2023-04-14,2023,4,Q2,STR-117,Kiosk,Cebu,In-Store,EMP-1089,,Regular,Electronics,Accessories,PRD-1078,Supplier_O,2837.75,2005.04,0,2837.75,2,5675.5,4010.08,1665.42,29.34,0.0,0,None,BuyNow PayLater,0,None,217,35,0,4.8,9.0,56,5.75
TXN-100550,2022-07-04,2022,7,Q3,STR-113,Superstore,Laguna,Third-Party Platform,EMP-1000,CUST-17664,Regular,Groceries,Snacks,PRD-1009,Supplier_C,3288.9,2170.62,15,2795.57,6,16773.42,13023.72,3749.7,22.36,133.38,2,Percent Discount,Bank Transfer,0,None,232,27,0,3.5,1.0,167,552.91
TXN-100551,2024-01-10,2024,1,Q1,STR-114,Online,Iloilo,Third-Party Platform,EMP-1014,CUST-14125,VIP,Beauty & Health,Haircare,PRD-1137,Supplier_H,73.54,50.96,20,58.83,1,58.83,50.96,7.87,13.38,88.24,7,Percent Discount,Maya,0,None,436,79,0,3.7,0.0,1,45.65
TXN-100552,2022-02-04,2022,2,Q1,STR-102,Kiosk,Cebu,Third-Party Platform,EMP-1098,CUST-18264,VIP,Toys & Games,Educational,PRD-1058,Supplier_L,3566.59,2169.19,0,3566.59,3,10699.77,6507.57,4192.2,39.18,78.85,2,None,BuyNow PayLater,0,None,387,44,0,4.9,6.0,213,14.49
TXN-100553,2023-08-21,2023,8,Q3,STR-116,Kiosk,Iloilo,Mobile App,EMP-1064,CUST-17766,New,Home & Living,Lighting,PRD-1190,Supplier_J,3480.6,2248.61,50,1740.3,12,20883.6,26983.32,-6099.72,-29.21,198.75,3,Buy1Get1,Debit Card,0,None,241,69,0,3.6,,208,240.5
TXN-100554,2022-09-07,2022,9,Q3,STR-115,Superstore,Cagayan de Oro,Mobile App,EMP-1072,CUST-14408,VIP,Electronics,Accessories,PRD-1121,Supplier_I,3499.24,1837.58,50,1749.62,3,5248.86,5512.74,-263.88,-5.03,67.67,3,Buy1Get1,Debit Card,0,None,185,25,0,4.6,8.0,104,460.63
TXN-100555,2022-09-15,2022,9,Q3,STR-115,Superstore,Batangas,Mobile App,EMP-1085,CUST-15518,VIP,Apparel,Accessories,PRD-1192,Supplier_D,6474.36,3492.6,0,6474.36,5,32371.8,17463.0,14908.8,46.05,74.02,5,None,Cash,0,None,317,28,0,3.8,3.0,647,57.07
TXN-100556,2022-09-24,2022,9,Q3,STR-117,Superstore,Laguna,Third-Party Platform,EMP-1034,CUST-17765,Regular,Electronics,Accessories,PRD-1019,Supplier_J,1412.29,768.77,50,706.14,5,3530.7,3843.85,-313.15,-8.87,195.54,1,Flash Sale,Bank Transfer,0,None,134,56,0,3.7,7.0,35,292.22
TXN-100557,2024-10-19,2024,10,Q4,STR-116,Online,Iloilo,Website,EMP-1080,CUST-16723,Regular,Beauty & Health,Personal Care,PRD-1007,Supplier_O,3016.2,1931.81,0,3016.2,18,54291.6,34772.58,19519.02,35.95,82.79,10,Bundle Deal,GCash,0,None,480,25,0,3.7,0.0,542,134.68
TXN-100558,2023-05-21,2023,5,Q2,STR-110,Superstore,Davao,In-Store,EMP-1004,,New,Apparel,Footwear,PRD-1197,Supplier_L,387.79,216.53,50,193.9,2,387.8,433.06,-45.26,-11.67,0.0,0,Buy1Get1,Debit Card,0,None,398,68,0,3.0,4.0,3,43.91
TXN-100559,2022-03-22,2022,3,Q1,STR-117,Kiosk,NCR,Mobile App,EMP-1064,CUST-15479,New,Home & Living,Decor,PRD-1164,Supplier_L,1510.72,961.69,0,1510.72,1,1510.72,961.69,549.03,36.34,85.78,7,Bundle Deal,Maya,0,None,494,21,0,3.5,,15,139.14
TXN-100560,2022-11-15,2022,11,Q4,STR-102,Superstore,Laguna,Third-Party Platform,EMP-1073,CUST-10538,At-Risk,Beauty & Health,Personal Care,PRD-1162,Supplier_H,15666.82,8679.61,20,12533.46,2,25066.92,17359.22,7707.7,30.75,198.47,5,Percent Discount,Cash,0,None,386,72,0,4.1,5.0,250,90.96
TXN-100561,2024-10-01,2024,10,Q4,STR-107,Express,NCR,Website,EMP-1048,CUST-14743,Regular,Home & Living,Decor,PRD-1010,Supplier_G,2099.34,1096.32,30,1469.54,3,1469.54,1096.32,373.22,25.4,196.55,10,Percent Discount,Maya,0,None,431,35,0,3.5,6.0,14,108.76
TXN-100562,2023-08-28,2023,8,Q3,STR-114,Superstore,NCR,Third-Party Platform,EMP-1072,CUST-11008,At-Risk,Toys & Games,Action Figures,PRD-1067,Supplier_L,3617.76,2546.43,0,3617.76,2,7235.52,5092.86,2142.66,29.61,83.69,5,Loyalty Points,Maya,0,None,439,33,0,,,72,19.75
TXN-100563,2023-12-24,2023,12,Q4,STR-117,Express,Iloilo,Website,EMP-1036,CUST-14773,New,Electronics,Laptops,PRD-1153,Supplier_M,374.2,232.06,50,187.1,8,1122.6,1392.36,-269.76,-24.03,238.75,7,Buy1Get1,BuyNow PayLater,0,None,302,33,0,4.6,,11,260.69
TXN-100564,2024-05-27,2024,5,Q2,STR-101,Superstore,Iloilo,Mobile App,EMP-1027,CUST-17251,Regular,Toys & Games,Puzzles,PRD-1046,Supplier_G,4141.37,2655.78,30,2898.96,14,40585.44,37180.92,3404.52,8.39,287.15,5,Percent Discount,Credit Card,0,None,468,54,0,,5.0,405,55.93
TXN-100565,2024-11-23,2024,11,Q4,STR-106,Express,Davao,Third-Party Platform,EMP-1051,CUST-10800,Regular,Home & Living,Lighting,PRD-1091,Supplier_A,798.72,420.84,0,798.72,7,4792.32,2525.04,2267.28,47.31,285.69,2,None,GCash,0,None,215,26,0,4.2,0.0,47,59.37
TXN-100566,2022-07-01,2022,7,Q3,STR-103,Kiosk,Pampanga,Third-Party Platform,EMP-1057,CUST-11390,At-Risk,Apparel,Accessories,PRD-1170,Supplier_L,786.53,580.44,0,786.53,2,1573.06,1160.88,412.18,26.2,245.15,14,None,BuyNow PayLater,0,None,212,57,0,2.9,5.0,15,40.7
TXN-100567,2023-08-04,2023,8,Q3,STR-102,Express,Cagayan de Oro,Mobile App,EMP-1040,CUST-19238,VIP,Automotive,Accessories,PRD-1061,Supplier_F,1955.41,1131.21,0,1955.41,1,1955.41,1131.21,824.2,42.15,153.44,7,None,BuyNow PayLater,1,Size Issue,482,30,0,4.0,,39,17.02
TXN-100568,2022-04-08,2022,4,Q2,STR-110,Online,Cebu,Website,EMP-1077,CUST-16461,Regular,Electronics,Audio,PRD-1153,Supplier_K,3071.85,2146.99,0,3071.85,1,3071.85,2146.99,924.86,30.11,251.59,5,None,Bank Transfer,0,None,27,66,1,3.5,,30,30.76
TXN-100569,2022-08-01,2022,8,Q3,STR-117,Kiosk,Davao,Website,EMP-1004,CUST-18479,Regular,Home & Living,Furniture,PRD-1122,Supplier_H,196.1,113.38,0,196.1,3,588.3,340.14,248.16,42.18,258.29,14,None,Maya,0,None,257,45,0,4.9,10.0,5,119.96
TXN-100570,2023-08-19,2023,8,Q3,STR-118,Express,Cagayan de Oro,Third-Party Platform,EMP-1060,CUST-18336,At-Risk,Automotive,Car Care,PRD-1158,Supplier_F,2487.05,1257.8,0,2487.05,6,14922.3,7546.8,7375.5,49.43,235.31,2,None,Cash,0,None,349,27,0,4.2,8.0,149,84.37
TXN-100571,2022-07-07,2022,7,Q3,STR-118,Kiosk,Davao,In-Store,EMP-1001,CUST-18997,Regular,Apparel,Tops,PRD-1033,Supplier_F,55758.51,26999.65,0,55758.51,1,55758.51,26999.65,28758.86,51.58,0.0,0,None,GCash,0,None,36,55,1,3.8,4.0,557,94.55
TXN-100572,2023-08-22,2023,8,Q3,STR-118,Express,Pampanga,Mobile App,EMP-1086,CUST-18175,Regular,Apparel,Accessories,PRD-1058,Supplier_G,2674.67,1753.09,0,2674.67,2,5349.34,3506.18,1843.16,34.46,60.45,3,None,GCash,0,None,156,61,0,3.7,,53,159.13
TXN-100573,2022-06-13,2022,6,Q2,STR-109,Kiosk,Cebu,Website,EMP-1080,CUST-11959,Regular,Beauty & Health,Supplements,PRD-1043,Supplier_N,7348.64,4089.83,30,5144.05,14,72016.7,57257.62,14759.08,20.49,94.64,3,Flash Sale,Credit Card,0,None,203,33,0,3.3,,720,75.87
TXN-100574,2022-09-28,2022,9,Q3,STR-103,Superstore,Pampanga,Third-Party Platform,EMP-1075,CUST-18149,Regular,Groceries,Snacks,PRD-1178,Supplier_D,1401.51,937.67,15,1191.28,5,5956.4,4688.35,1268.05,21.29,223.35,7,Percent Discount,Credit Card,0,None,362,77,0,3.3,6.0,59,691.2
TXN-100575,2023-03-24,2023,3,Q1,STR-113,Kiosk,Laguna,Third-Party Platform,EMP-1014,CUST-15285,VIP,Sports,Fitness,PRD-1002,Supplier_A,1153.9,746.48,0,1153.9,2,2307.8,1492.96,814.84,35.31,139.82,3,None,Debit Card,0,None,384,39,0,4.6,6.0,46,60.97
TXN-100576,2023-04-25,2023,4,Q2,STR-117,Online,Davao,Mobile App,EMP-1090,CUST-13052,New,Apparel,Bottoms,PRD-1115,Supplier_I,5454.74,2510.61,50,2727.37,5,13636.85,12553.05,1083.8,7.95,102.45,3,Flash Sale,Credit Card,0,None,143,72,0,4.9,7.0,136,52.44
TXN-100577,2022-09-22,2022,9,Q3,STR-114,Online,Davao,Website,EMP-1082,CUST-14255,New,Home & Living,Bedding,PRD-1194,Supplier_M,1627.98,1052.12,0,1627.98,3,4883.94,3156.36,1727.58,35.37,216.32,1,None,Bank Transfer,0,None,176,43,0,3.2,2.0,48,1.68
TXN-100578,2023-08-25,2023,8,Q3,STR-105,Express,Iloilo,In-Store,EMP-1036,CUST-13267,VIP,Beauty & Health,Supplements,PRD-1192,Supplier_D,2744.05,1668.0,5,2606.85,6,15641.1,10008.0,5633.1,36.01,0.0,0,Percent Discount,Cash,0,None,488,57,0,4.2,,312,136.5
TXN-100579,2023-02-20,2023,2,Q1,STR-108,Express,Batangas,Third-Party Platform,EMP-1056,CUST-11593,Churned,Home & Living,Bedding,PRD-1138,Supplier_O,2102.62,966.54,0,2102.62,4,8410.48,3866.16,4544.32,54.03,158.5,3,Loyalty Points,Bank Transfer,0,None,236,68,0,4.2,5.0,84,223.86
TXN-100580,2024-05-04,2024,5,Q2,STR-113,Superstore,Laguna,In-Store,EMP-1088,CUST-14489,At-Risk,Automotive,Car Care,PRD-1164,Supplier_I,710.61,321.27,50,355.31,1,355.31,321.27,34.04,9.58,0.0,0,Buy1Get1,BuyNow PayLater,0,None,73,56,0,2.8,1.0,3,71.01
TXN-100581,2022-12-14,2022,12,Q4,STR-104,Kiosk,Laguna,Mobile App,EMP-1054,CUST-17109,New,Apparel,Outerwear,PRD-1173,Supplier_E,370.53,245.36,0,370.53,5,1111.59,736.08,375.51,33.78,122.29,10,None,BuyNow PayLater,0,None,91,43,0,3.9,,11,4.41
TXN-100582,2022-04-21,2022,4,Q2,STR-110,Express,Iloilo,In-Store,EMP-1009,CUST-10666,VIP,Automotive,Parts,PRD-1144,Supplier_M,4540.15,2850.02,15,3859.13,5,19295.65,14250.1,5045.55,26.15,0.0,0,Percent Discount,Cash,0,None,313,52,0,4.7,6.0,385,13.71
TXN-100583,2022-11-13,2022,11,Q4,STR-112,Online,Cagayan de Oro,Third-Party Platform,EMP-1022,CUST-17122,Churned,Beauty & Health,Haircare,PRD-1171,Supplier_E,808.91,408.32,5,768.46,4,2305.38,1224.96,1080.42,46.87,84.88,5,Percent Discount,BuyNow PayLater,0,None,194,48,0,2.9,,23,280.3
TXN-100584,2022-10-11,2022,10,Q4,STR-105,Superstore,Cagayan de Oro,Third-Party Platform,EMP-1076,CUST-16614,Churned,Home & Living,Lighting,PRD-1021,Supplier_A,658.21,334.8,0,658.21,4,1316.42,669.6,646.82,49.13,226.97,2,None,BuyNow PayLater,0,None,21,42,1,2.9,10.0,13,84.12
TXN-100585,2024-06-25,2024,6,Q2,STR-105,Kiosk,Davao,Mobile App,EMP-1097,CUST-18296,New,Beauty & Health,Pharmacy,PRD-1184,Supplier_I,4633.92,3064.14,0,4633.92,2,9267.84,6128.28,3139.56,33.88,234.32,2,Loyalty Points,Cash,0,None,147,39,0,3.5,5.0,92,255.28
TXN-100586,2023-03-30,2023,3,Q1,STR-113,Online,NCR,In-Store,EMP-1093,CUST-12313,Churned,Electronics,Cameras,PRD-1061,Supplier_B,2959.98,1345.78,0,2959.98,2,5919.96,2691.56,3228.4,54.53,0.0,0,Loyalty Points,Credit Card,0,None,239,54,0,3.5,,59,105.44
TXN-100587,2023-08-03,2023,8,Q3,STR-115,Kiosk,Batangas,In-Store,EMP-1043,CUST-12872,At-Risk,Toys & Games,Outdoor Toys,PRD-1163,Supplier_C,1179.31,617.71,0,1179.31,2,2358.62,1235.42,1123.2,47.62,0.0,0,Loyalty Points,Credit Card,0,None,167,45,0,4.0,2.0,23,401.16
TXN-100588,2024-10-07,2024,10,Q4,STR-107,Superstore,Laguna,Third-Party Platform,EMP-1028,CUST-10561,Regular,Electronics,Mobile Phones,PRD-1012,Supplier_B,655.56,431.45,0,655.56,7,3933.36,2588.7,1344.66,34.19,95.17,2,None,Credit Card,0,None,101,56,0,3.0,7.0,39,21.38
TXN-100589,2022-12-11,2022,12,Q4,STR-114,Online,NCR,Mobile App,EMP-1049,CUST-12415,VIP,Automotive,Parts,PRD-1015,Supplier_D,7526.44,5525.27,0,7526.44,4,15052.88,11050.54,4002.34,26.59,152.86,14,None,Cash,0,None,94,49,0,4.2,3.0,301,9.98
TXN-100590,2022-06-16,2022,6,Q2,STR-118,Superstore,Iloilo,Mobile App,EMP-1027,CUST-10032,Regular,Sports,Footwear,PRD-1058,Supplier_A,5392.74,3185.25,20,4314.19,1,4314.19,3185.25,1128.94,26.17,160.07,10,Percent Discount,Credit Card,0,None,126,70,0,3.4,,43,473.77
TXN-100591,2024-03-04,2024,3,Q1,STR-100,Online,Laguna,Website,EMP-1054,CUST-13050,Regular,Toys & Games,Outdoor Toys,PRD-1140,Supplier_N,2965.93,2087.05,10,2669.34,3,8008.02,6261.15,1746.87,21.81,270.83,1,Percent Discount,Bank Transfer,0,None,29,28,0,3.8,,80,63.04
TXN-100592,2024-04-19,2024,4,Q2,STR-104,Express,Cagayan de Oro,In-Store,EMP-1048,CUST-10762,Regular,Electronics,Audio,PRD-1193,Supplier_J,2756.88,1994.25,25,2067.66,1,2067.66,1994.25,73.41,3.55,0.0,0,Percent Discount,Maya,1,Wrong Item,466,53,0,4.4,1.0,20,301.34
TXN-100593,2024-04-30,2024,4,Q2,STR-109,Superstore,Davao,Mobile App,EMP-1077,CUST-12552,New,Home & Living,Lighting,PRD-1169,Supplier_K,28.99,20.35,0,28.99,2,57.98,40.7,17.28,29.8,132.02,7,None,Debit Card,0,None,48,34,0,4.9,,0,8.12
TXN-100594,2024-08-01,2024,8,Q3,STR-114,Online,Laguna,In-Store,EMP-1086,CUST-11269,Regular,Automotive,Car Care,PRD-1158,Supplier_A,3225.79,1672.41,15,2741.92,1,2741.92,1672.41,1069.51,39.01,0.0,0,Percent Discount,GCash,0,None,413,54,0,3.1,,27,21.17
TXN-100595,2023-09-30,2023,9,Q3,STR-117,Online,Cagayan de Oro,Website,EMP-1083,CUST-16675,New,Home & Living,Decor,PRD-1050,Supplier_N,6239.66,4593.56,0,6239.66,1,6239.66,4593.56,1646.1,26.38,216.05,7,None,Bank Transfer,0,None,334,23,0,3.1,1.0,62,57.04
TXN-100596,2024-12-15,2024,12,Q4,STR-118,Express,Laguna,Mobile App,EMP-1099,CUST-12371,At-Risk,Home & Living,Kitchen,PRD-1190,Supplier_I,6421.17,3815.2,0,6421.17,6,19263.51,11445.6,7817.91,40.58,86.3,7,None,Cash,0,None,384,61,0,3.5,5.0,192,59.35
TXN-100597,2024-04-25,2024,4,Q2,STR-100,Kiosk,Cebu,Mobile App,EMP-1023,CUST-16772,VIP,Home & Living,Kitchen,PRD-1031,Supplier_L,1382.03,680.86,0,1382.03,17,23494.51,11574.62,11919.89,50.73,262.99,3,None,BuyNow PayLater,0,None,409,28,0,4.7,,469,2.72
TXN-100598,2023-09-17,2023,9,Q3,STR-114,Express,Davao,Third-Party Platform,EMP-1044,CUST-11793,Regular,Beauty & Health,Personal Care,PRD-1086,Supplier_A,1621.22,950.89,0,1621.22,8,12969.76,7607.12,5362.64,41.35,179.18,14,None,Cash,0,None,409,60,0,3.7,,129,37.42
TXN-100599,2023-11-02,2023,11,Q4,STR-112,Express,NCR,Mobile App,EMP-1088,CUST-14951,At-Risk,Beauty & Health,Personal Care,PRD-1023,Supplier_F,19836.19,12618.6,0,19836.19,7,99180.95,63093.0,36087.95,36.39,58.46,3,Bundle Deal,Credit Card,0,None,446,80,0,4.2,,991,76.2
TXN-100600,2023-10-04,2023,10,Q4,STR-108,Kiosk,Iloilo,Third-Party Platform,EMP-1081,CUST-14989,VIP,Toys & Games,Action Figures,PRD-1026,Supplier_M,1512.81,1028.84,0,1512.81,7,7564.05,5144.2,2419.85,31.99,220.88,2,None,Debit Card,0,None,146,41,0,4.3,9.0,151,30.83
TXN-100601,2022-10-09,2022,10,Q4,STR-117,Kiosk,Iloilo,Third-Party Platform,EMP-1027,CUST-17235,VIP,Beauty & Health,Supplements,PRD-1059,Supplier_L,4257.02,2254.2,0,4257.02,2,4257.02,2254.2,2002.82,47.05,144.2,5,None,Bank Transfer,0,None,484,47,0,4.1,6.0,85,13.36
TXN-100602,2024-05-19,2024,5,Q2,STR-112,Kiosk,Batangas,Website,EMP-1058,CUST-17921,New,Electronics,Accessories,PRD-1004,Supplier_L,714.58,522.67,0,714.58,1,714.58,522.67,191.91,26.86,141.86,7,Loyalty Points,Cash,0,None,486,72,0,,,7,328.01
TXN-100603,2024-06-10,2024,6,Q2,STR-110,Online,Pampanga,Third-Party Platform,EMP-1057,CUST-14622,Regular,Electronics,Cameras,PRD-1147,Supplier_N,563.67,357.83,0,563.67,1,563.67,357.83,205.84,36.52,260.11,1,Bundle Deal,Maya,0,None,404,66,0,3.2,5.0,5,214.57
TXN-100604,2024-01-23,2024,1,Q1,STR-115,Online,Iloilo,Third-Party Platform,EMP-1039,CUST-11129,Churned,Sports,Fitness,PRD-1120,Supplier_O,530.8,345.87,0,530.8,6,3184.8,2075.22,1109.58,34.84,221.55,5,None,Bank Transfer,0,None,134,27,0,2.3,,31,58.52
TXN-100605,2022-09-26,2022,9,Q3,STR-118,Superstore,Laguna,Website,EMP-1007,CUST-13800,Regular,Electronics,Cameras,PRD-1175,Supplier_K,8772.61,5833.44,0,8772.61,2,17545.22,11666.88,5878.34,33.5,223.58,5,None,GCash,0,None,267,71,0,3.8,1.0,175,27.73
TXN-100606,2023-07-28,2023,7,Q3,STR-114,Kiosk,Cebu,Website,EMP-1002,CUST-11364,Regular,Automotive,Car Care,PRD-1043,Supplier_G,1770.27,1013.85,30,1239.19,6,7435.14,6083.1,1352.04,18.18,114.47,10,Percent Discount,Bank Transfer,0,None,479,44,0,4.7,5.0,74,7.2
TXN-100607,2024-06-28,2024,6,Q2,STR-113,Express,Laguna,Mobile App,EMP-1026,CUST-10698,Churned,Home & Living,Kitchen,PRD-1033,Supplier_O,1528.39,896.57,30,1069.87,3,3209.61,2689.71,519.9,16.2,169.46,7,Flash Sale,GCash,0,None,77,34,0,4.6,3.0,32,234.78
TXN-100608,2023-06-25,2023,6,Q2,STR-104,Online,Batangas,Website,EMP-1006,CUST-17206,New,Electronics,Cameras,PRD-1129,Supplier_K,14717.38,9727.8,0,14717.38,3,44152.14,29183.4,14968.74,33.9,266.5,10,Loyalty Points,Maya,0,None,360,24,0,3.0,10.0,441,294.39
TXN-100609,2023-05-03,2023,5,Q2,STR-116,Online,Pampanga,Website,EMP-1000,CUST-16773,New,Toys & Games,Outdoor Toys,PRD-1001,Supplier_J,9116.34,4604.14,50,4558.17,11,50139.87,50645.54,-505.67,-1.01,190.43,3,Flash Sale,Debit Card,1,Wrong Item,297,71,0,4.0,,501,301.46
TXN-100610,2022-04-13,2022,4,Q2,STR-111,Express,Cagayan de Oro,Mobile App,EMP-1026,CUST-13386,Regular,Home & Living,Bedding,PRD-1010,Supplier_A,687.62,474.48,0,687.62,7,4813.34,3321.36,1491.98,31.0,94.41,3,None,Credit Card,0,None,271,24,0,3.5,4.0,48,36.83
TXN-100611,2023-11-29,2023,11,Q4,STR-111,Express,Laguna,In-Store,EMP-1022,,New,Electronics,Mobile Phones,PRD-1089,Supplier_N,2161.46,1420.13,20,1729.17,2,3458.34,2840.26,618.08,17.87,0.0,0,Percent Discount,BuyNow PayLater,0,None,464,33,0,2.8,10.0,34,214.71
TXN-100612,2023-10-08,2023,10,Q4,STR-104,Superstore,NCR,Third-Party Platform,EMP-1061,CUST-13564,VIP,Home & Living,Bedding,PRD-1111,Supplier_O,6114.43,3771.62,10,5502.99,4,5502.99,3771.62,1731.37,31.46,128.44,2,Percent Discount,Debit Card,0,None,137,46,0,4.2,7.0,110,127.22
TXN-100613,2023-04-07,2023,4,Q2,STR-108,Express,NCR,Third-Party Platform,EMP-1005,CUST-15698,Regular,Home & Living,Lighting,PRD-1147,Supplier_I,2699.53,1229.58,0,2699.53,1,2699.53,1229.58,1469.95,54.45,147.5,3,None,BuyNow PayLater,0,None,50,39,0,5.0,3.0,26,53.67
TXN-100614,2023-09-12,2023,9,Q3,STR-108,Kiosk,Batangas,In-Store,EMP-1074,,VIP,Toys & Games,Action Figures,PRD-1110,Supplier_K,715.98,419.25,0,715.98,2,1431.96,838.5,593.46,41.44,0.0,0,Loyalty Points,Bank Transfer,0,None,402,26,0,4.0,,28,324.0
TXN-100615,2022-01-09,2022,1,Q1,STR-107,Kiosk,Iloilo,Website,EMP-1058,CUST-15453,Regular,Automotive,Tools,PRD-1121,Supplier_E,895.14,486.6,0,895.14,2,1790.28,973.2,817.08,45.64,188.77,7,Bundle Deal,Credit Card,0,None,189,26,0,3.8,,17,157.27
TXN-100616,2024-02-22,2024,2,Q1,STR-110,Online,Cagayan de Oro,Website,EMP-1058,CUST-18568,Regular,Beauty & Health,Haircare,PRD-1148,Supplier_O,13187.62,7982.74,0,13187.62,7,92313.34,55879.18,36434.16,39.47,235.22,5,Bundle Deal,Credit Card,1,Changed Mind,172,45,0,3.7,,923,672.37
TXN-100617,2022-04-08,2022,4,Q2,STR-113,Kiosk,Pampanga,Website,EMP-1037,CUST-17511,Churned,Groceries,Dairy,PRD-1044,Supplier_D,367.1,187.03,0,367.1,2,734.2,374.06,360.14,49.05,234.79,5,None,Cash,1,Changed Mind,272,73,0,3.6,,7,17.37
TXN-100618,2023-04-12,2023,4,Q2,STR-107,Online,Laguna,Third-Party Platform,EMP-1071,CUST-18410,At-Risk,Apparel,Tops,PRD-1008,Supplier_L,1539.92,881.48,0,1539.92,1,1539.92,881.48,658.44,42.76,267.88,7,None,Debit Card,0,None,8,22,1,4.8,5.0,15,34.59
TXN-100619,2022-12-21,2022,12,Q4,STR-118,Superstore,NCR,Website,EMP-1084,CUST-18628,At-Risk,Groceries,Produce,PRD-1044,Supplier_E,682.9,445.39,40,409.74,3,819.48,890.78,-71.3,-8.7,106.98,3,Flash Sale,Credit Card,0,None,139,56,0,3.6,,8,1045.17
TXN-100620,2024-05-07,2024,5,Q2,STR-102,Kiosk,Laguna,In-Store,EMP-1018,CUST-13362,Regular,Sports,Equipment,PRD-1155,Supplier_G,688.01,500.23,0,688.01,8,5504.08,4001.84,1502.24,27.29,0.0,0,None,Bank Transfer,0,None,183,75,0,4.7,7.0,55,111.63
